Attendance_ID,Employee_ID,Date,Status,Working_Hours
AT00555,EMP0019,2025-01-15,Present,8.0
AT00556,EMP0019,2025-01-16,Present,7.5
AT00557,EMP0019,2025-01-17,WFH,7.5
AT00558,EMP0019,2025-01-18,Present,7.4
AT00559,EMP0019,2025-01-19,Absent,0.0
AT00560,EMP0019,2025-01-20,Present,8.0
AT00561,EMP0019,2025-01-21,Absent,0.0
AT00562,EMP0019,2025-01-22,Present,7.1
AT00563,EMP0019,2025-01-23,Present,8.9
AT00564,EMP0019,2025-01-24,Present,8.6
AT00565,EMP0019,2025-01-25,Present,7.2
AT00566,EMP0019,2025-01-26,Present,7.5
AT00567,EMP0019,2025-01-27,Present,8.5
AT00568,EMP0019,2025-01-28,Present,7.4
AT00569,EMP0019,2025-01-29,Absent,0.0
AT00570,EMP0019,2025-01-30,Present,9.0
AT00571,EMP0020,2025-01-01,Present,8.9
AT00572,EMP0020,2025-01-02,Present,7.5
AT00573,EMP0020,2025-01-03,Present,8.4
AT00574,EMP0020,2025-01-04,Present,7.2
AT00575,EMP0020,2025-01-05,Present,7.8
AT00576,EMP0020,2025-01-06,Present,8.2
AT00577,EMP0020,2025-01-07,Present,7.1
AT00578,EMP0020,2025-01-08,Present,7.9
AT00579,EMP0020,2025-01-09,Present,7.8
AT00580,EMP0020,2025-01-10,Present,7.3
AT00581,EMP0020,2025-01-11,Present,7.3
AT00582,EMP0020,2025-01-12,Present,8.3
AT00583,EMP0020,2025-01-13,Present,7.6
AT00584,EMP0020,2025-01-14,Present,7.2
AT00585,EMP0020,2025-01-15,Present,7.2
AT00586,EMP0020,2025-01-16,Present,8.3
AT00587,EMP0020,2025-01-17,Present,7.5
AT00588,EMP0020,2025-01-18,Present,7.2
AT00589,EMP0020,2025-01-19,Present,8.9
AT00590,EMP0020,2025-01-20,Present,7.2
AT00591,EMP0020,2025-01-21,Present,7.5
AT00592,EMP0020,2025-01-22,Present,7.8
AT00593,EMP0020,2025-01-23,Leave,7.8
AT00594,EMP0020,2025-01-24,Present,8.1
AT00595,EMP0020,2025-01-25,Present,8.5
AT00596,EMP0020,2025-01-26,Present,8.0
AT00597,EMP0020,2025-01-27,Present,8.7
AT00598,EMP0020,2025-01-28,Present,7.8
AT00599,EMP0020,2025-01-29,Present,7.4
AT00600,EMP0020,2025-01-30,Present,8.8
AT00601,EMP0021,2025-01-01,Present,7.2
AT00602,EMP0021,2025-01-02,Present,8.5
AT00603,EMP0021,2025-01-03,Leave,9.0
AT00604,EMP0021,2025-01-04,Present,8.4
AT00605,EMP0021,2025-01-05,Present,7.8
AT00606,EMP0021,2025-01-06,Present,7.7
AT00607,EMP0021,2025-01-07,Present,8.4
AT00608,EMP0021,2025-01-08,Present,7.3
AT00609,EMP0021,2025-01-09,Present,8.9
AT00610,EMP0021,2025-01-10,Present,7.1
AT00611,EMP0021,2025-01-11,Present,8.3
AT00612,EMP0021,2025-01-12,Present,8.9
AT00613,EMP0021,2025-01-13,Present,8.0
AT00614,EMP0021,2025-01-14,Present,8.9
AT00615,EMP0021,2025-01-15,Present,7.7
AT00616,EMP0021,2025-01-16,Leave,8.0
AT00617,EMP0021,2025-01-17,Present,7.6
AT00618,EMP0021,2025-01-18,Leave,8.4
AT00619,EMP0021,2025-01-19,Present,8.1
AT00620,EMP0021,2025-01-20,Present,8.9
AT00621,EMP0021,2025-01-21,Present,8.6
AT00622,EMP0021,2025-01-22,Present,8.3
AT00623,EMP0021,2025-01-23,Present,7.7
AT00624,EMP0021,2025-01-24,Present,8.0
AT00625,EMP0021,2025-01-25,Present,7.5
AT00626,EMP0021,2025-01-26,Present,8.5
AT00627,EMP0021,2025-01-27,Present,7.8
AT00628,EMP0021,2025-01-28,Present,7.2
AT00629,EMP0021,2025-01-29,Present,8.9
AT00630,EMP0021,2025-01-30,Leave,7.5
AT00631,EMP0022,2025-01-01,Present,8.9
AT00632,EMP0022,2025-01-02,Present,8.1
AT00633,EMP0022,2025-01-03,Present,7.5
AT00634,EMP0022,2025-01-04,Present,7.9
AT00635,EMP0022,2025-01-05,Present,7.4
AT00636,EMP0022,2025-01-06,WFH,7.7
AT00637,EMP0022,2025-01-07,Present,8.0
AT00638,EMP0022,2025-01-08,Leave,8.3
AT00639,EMP0022,2025-01-09,Present,8.9
AT00640,EMP0022,2025-01-10,WFH,8.8
AT00641,EMP0022,2025-01-11,Absent,0.0
AT00642,EMP0022,2025-01-12,Present,7.7
AT00643,EMP0022,2025-01-13,Present,8.5
AT00644,EMP0022,2025-01-14,Present,8.0
AT00645,EMP0022,2025-01-15,Present,8.9
AT00646,EMP0022,2025-01-16,Present,7.5
AT00647,EMP0022,2025-01-17,Present,7.1
AT00648,EMP0022,2025-01-18,Present,8.3
AT00649,EMP0022,2025-01-19,Present,8.7
AT00650,EMP0022,2025-01-20,Present,7.9
AT00651,EMP0022,2025-01-21,Present,7.9
AT00652,EMP0022,2025-01-22,Present,8.7
AT00653,EMP0022,2025-01-23,Present,8.9
AT00654,EMP0022,2025-01-24,Present,8.8
AT00655,EMP0022,2025-01-25,Present,8.2
AT00656,EMP0022,2025-01-26,Present,7.9
AT00657,EMP0022,2025-01-27,Present,7.9
AT00658,EMP0022,2025-01-28,Present,8.5
AT00659,EMP0022,2025-01-29,Present,8.6
AT00660,EMP0022,2025-01-30,Present,8.0
AT00661,EMP0023,2025-01-01,Present,8.7
AT00662,EMP0023,2025-01-02,Present,7.7
AT00663,EMP0023,2025-01-03,Present,9.0
AT00664,EMP0023,2025-01-04,Present,8.3
AT00665,EMP0023,2025-01-05,Present,7.5
AT00666,EMP0023,2025-01-06,Present,7.6
AT00667,EMP0023,2025-01-07,Present,8.6
AT00668,EMP0023,2025-01-08,WFH,8.3
AT00669,EMP0023,2025-01-09,WFH,8.7
AT00670,EMP0023,2025-01-10,Leave,7.3
AT00671,EMP0023,2025-01-11,Present,7.8
AT00672,EMP0023,2025-01-12,Present,8.5
AT00673,EMP0023,2025-01-13,Absent,0.0
AT00674,EMP0023,2025-01-14,Present,7.8
AT00675,EMP0023,2025-01-15,Present,7.4
AT00676,EMP0023,2025-01-16,Present,7.9
AT00677,EMP0023,2025-01-17,Present,9.0
AT00678,EMP0023,2025-01-18,Present,8.7
AT00679,EMP0023,2025-01-19,Present,7.3
AT00680,EMP0023,2025-01-20,Present,7.0
AT00681,EMP0023,2025-01-21,Present,7.2
AT00682,EMP0023,2025-01-22,WFH,8.2
AT00683,EMP0023,2025-01-23,Present,7.5
AT00684,EMP0023,2025-01-24,Present,7.5
AT00685,EMP0023,2025-01-25,Present,8.8
AT00686,EMP0023,2025-01-26,Absent,0.0
AT00687,EMP0023,2025-01-27,Present,7.1
AT00688,EMP0023,2025-01-28,Present,7.9
AT00689,EMP0023,2025-01-29,Present,8.5
AT00690,EMP0023,2025-01-30,Present,8.0
AT00691,EMP0024,2025-01-01,Present,7.2
AT00692,EMP0024,2025-01-02,Present,8.4
AT00693,EMP0024,2025-01-03,Present,8.2
AT00694,EMP0024,2025-01-04,Present,8.1
AT00695,EMP0024,2025-01-05,Present,7.4
AT00696,EMP0024,2025-01-06,Present,8.6
AT00697,EMP0024,2025-01-07,Present,8.2
AT00698,EMP0024,2025-01-08,Present,7.7
AT00699,EMP0024,2025-01-09,Present,8.6
AT00700,EMP0024,2025-01-10,WFH,8.5
AT00701,EMP0024,2025-01-11,Present,8.6
AT00702,EMP0024,2025-01-12,Present,8.2
AT00703,EMP0024,2025-01-13,Present,8.8
AT00704,EMP0024,2025-01-14,Present,8.1
AT00705,EMP0024,2025-01-15,Present,8.5
AT00706,EMP0024,2025-01-16,Present,8.2
AT00707,EMP0024,2025-01-17,Present,8.0
AT00708,EMP0024,2025-01-18,Present,8.0
AT00709,EMP0024,2025-01-19,Present,7.4
AT00710,EMP0024,2025-01-20,Present,7.9
AT00711,EMP0024,2025-01-21,Present,8.0
AT00712,EMP0024,2025-01-22,Present,7.7
AT00713,EMP0024,2025-01-23,Absent,0.0
AT00714,EMP0024,2025-01-24,Present,8.4
AT00715,EMP0024,2025-01-25,Present,7.1
AT00716,EMP0024,2025-01-26,WFH,8.6
AT00717,EMP0024,2025-01-27,Present,8.6
AT00718,EMP0024,2025-01-28,Present,8.4
AT00719,EMP0024,2025-01-29,Absent,0.0
AT00720,EMP0024,2025-01-30,Leave,8.9
AT00721,EMP0025,2025-01-01,Present,8.7
AT00722,EMP0025,2025-01-02,Present,7.2
AT00723,EMP0025,2025-01-03,Present,9.0
AT00724,EMP0025,2025-01-04,Present,9.0
AT00725,EMP0025,2025-01-05,Present,8.2
AT00726,EMP0025,2025-01-06,Present,8.9
AT00727,EMP0025,2025-01-07,WFH,8.3
AT00728,EMP0025,2025-01-08,Present,8.6
AT00729,EMP0025,2025-01-09,Present,7.0
AT00730,EMP0025,2025-01-10,Absent,0.0
AT00731,EMP0025,2025-01-11,Present,7.0
AT00732,EMP0025,2025-01-12,Present,8.0
AT00733,EMP0025,2025-01-13,Present,9.0
AT00734,EMP0025,2025-01-14,Present,8.9
AT00735,EMP0025,2025-01-15,Present,8.8
AT00736,EMP0025,2025-01-16,Present,7.2
AT00737,EMP0025,2025-01-17,Present,8.8
AT00738,EMP0025,2025-01-18,Present,7.1
AT00739,EMP0025,2025-01-19,Absent,0.0
AT00740,EMP0025,2025-01-20,Present,7.2
AT00741,EMP0025,2025-01-21,Present,7.0
AT00742,EMP0025,2025-01-22,Present,8.0
AT00743,EMP0025,2025-01-23,Present,8.3
AT00744,EMP0025,2025-01-24,Present,7.6
AT00745,EMP0025,2025-01-25,Present,8.5
AT00746,EMP0025,2025-01-26,Present,8.1
AT00747,EMP0025,2025-01-27,Present,8.9
AT00748,EMP0025,2025-01-28,Present,7.4
AT00749,EMP0025,2025-01-29,Present,8.3
AT00750,EMP0025,2025-01-30,Present,7.2
AT00751,EMP0026,2025-01-01,Present,8.2
AT00752,EMP0026,2025-01-02,Present,8.7
AT00753,EMP0026,2025-01-03,Absent,0.0
AT00754,EMP0026,2025-01-04,Present,7.8
AT00755,EMP0026,2025-01-05,Present,8.6
AT00756,EMP0026,2025-01-06,Present,7.8
AT00757,EMP0026,2025-01-07,Present,8.9
AT00758,EMP0026,2025-01-08,Absent,0.0
AT00759,EMP0026,2025-01-09,WFH,8.2
AT00760,EMP0026,2025-01-10,Leave,8.2
AT00761,EMP0026,2025-01-11,Present,8.4
AT00762,EMP0026,2025-01-12,Present,8.2
AT00763,EMP0026,2025-01-13,Present,7.7
AT00764,EMP0026,2025-01-14,Leave,8.7
AT00765,EMP0026,2025-01-15,Present,7.3
AT00766,EMP0026,2025-01-16,Present,7.1
AT00767,EMP0026,2025-01-17,Present,7.1
AT00768,EMP0026,2025-01-18,Present,8.1
AT00769,EMP0026,2025-01-19,Present,8.4
AT00770,EMP0026,2025-01-20,Present,8.2
AT00771,EMP0026,2025-01-21,Present,7.6
AT00772,EMP0026,2025-01-22,Present,8.9
AT00773,EMP0026,2025-01-23,Absent,0.0
AT00774,EMP0026,2025-01-24,Present,8.0
AT00775,EMP0026,2025-01-25,Present,7.4
AT00776,EMP0026,2025-01-26,Absent,0.0
AT00777,EMP0026,2025-01-27,Present,8.0
AT00778,EMP0026,2025-01-28,Present,8.0
AT00779,EMP0026,2025-01-29,Present,7.2
AT00780,EMP0026,2025-01-30,Present,8.6
AT00781,EMP0027,2025-01-01,Present,8.4
AT00782,EMP0027,2025-01-02,Present,7.5
AT00783,EMP0027,2025-01-03,Present,8.6
AT00784,EMP0027,2025-01-04,Present,8.6
AT00785,EMP0027,2025-01-05,Present,7.3
AT00786,EMP0027,2025-01-06,Present,8.0
AT00787,EMP0027,2025-01-07,Absent,0.0
AT00788,EMP0027,2025-01-08,Present,7.2
AT00789,EMP0027,2025-01-09,Present,7.2
AT00790,EMP0027,2025-01-10,Present,7.5
AT00791,EMP0027,2025-01-11,Present,7.8
AT00792,EMP0027,2025-01-12,Present,8.4
AT00793,EMP0027,2025-01-13,Present,7.3
AT00794,EMP0027,2025-01-14,Present,8.5
AT00795,EMP0027,2025-01-15,Present,8.6
AT00796,EMP0027,2025-01-16,Present,7.1
AT00797,EMP0027,2025-01-17,WFH,8.4
AT00798,EMP0027,2025-01-18,WFH,9.0
AT00799,EMP0027,2025-01-19,Present,8.0
AT00800,EMP0027,2025-01-20,Present,8.1
AT00801,EMP0027,2025-01-21,Present,7.5
AT00802,EMP0027,2025-01-22,Present,7.7
AT00803,EMP0027,2025-01-23,Present,9.0
AT00804,EMP0027,2025-01-24,Present,7.4
AT00805,EMP0027,2025-01-25,Present,7.8
AT00806,EMP0027,2025-01-26,Present,8.6
AT00807,EMP0027,2025-01-27,Present,7.7
AT00808,EMP0027,2025-01-28,Present,7.6
AT00809,EMP0027,2025-01-29,Present,8.8
AT00810,EMP0027,2025-01-30,Present,8.8
AT00811,EMP0028,2025-01-01,Present,8.1
AT00812,EMP0028,2025-01-02,Absent,0.0
AT00813,EMP0028,2025-01-03,Present,9.0
AT00814,EMP0028,2025-01-04,Present,8.2
AT00815,EMP0028,2025-01-05,Present,8.0
AT00816,EMP0028,2025-01-06,Present,7.4
AT00817,EMP0028,2025-01-07,Present,7.1
AT00818,EMP0028,2025-01-08,Present,8.6
AT00819,EMP0028,2025-01-09,Present,7.8
AT00820,EMP0028,2025-01-10,Present,8.7
AT00821,EMP0028,2025-01-11,Present,8.6
AT00822,EMP0028,2025-01-12,Present,7.7
AT00823,EMP0028,2025-01-13,Present,7.4
AT00824,EMP0028,2025-01-14,Present,8.4
AT00825,EMP0028,2025-01-15,Present,7.8
AT00826,EMP0028,2025-01-16,Present,8.6
AT00827,EMP0028,2025-01-17,WFH,7.2
AT00828,EMP0028,2025-01-18,Present,7.2
AT00829,EMP0028,2025-01-19,Leave,7.4
AT00830,EMP0028,2025-01-20,Present,8.2
AT00831,EMP0028,2025-01-21,Present,7.3
AT00832,EMP0028,2025-01-22,Present,8.2
AT00833,EMP0028,2025-01-23,Present,8.9
AT00834,EMP0028,2025-01-24,Present,8.5
AT00835,EMP0028,2025-01-25,Present,7.5
AT00836,EMP0028,2025-01-26,Present,7.9
AT00837,EMP0028,2025-01-27,Present,7.4
AT00838,EMP0028,2025-01-28,Present,8.8
AT00839,EMP0028,2025-01-29,Present,8.9
AT00840,EMP0028,2025-01-30,Present,7.3
AT00841,EMP0029,2025-01-01,Present,7.5
AT00842,EMP0029,2025-01-02,Present,8.8
AT00843,EMP0029,2025-01-03,Present,7.5
AT00844,EMP0029,2025-01-04,Present,8.5
AT00845,EMP0029,2025-01-05,Present,8.7
AT00846,EMP0029,2025-01-06,Present,8.4
AT00847,EMP0029,2025-01-07,Present,7.6
AT00848,EMP0029,2025-01-08,Present,7.2
AT00849,EMP0029,2025-01-09,Present,7.3
AT00850,EMP0029,2025-01-10,Present,8.5
AT00851,EMP0029,2025-01-11,Present,8.1
AT00852,EMP0029,2025-01-12,Absent,0.0
AT00853,EMP0029,2025-01-13,Present,7.9
AT00854,EMP0029,2025-01-14,Present,7.5
AT00855,EMP0029,2025-01-15,Present,7.0
AT00856,EMP0029,2025-01-16,Leave,7.3
AT00857,EMP0029,2025-01-17,Present,8.5
AT00858,EMP0029,2025-01-18,Present,7.7
AT00859,EMP0029,2025-01-19,Present,8.1
AT00860,EMP0029,2025-01-20,WFH,8.5
AT00861,EMP0029,2025-01-21,WFH,8.2
AT00862,EMP0029,2025-01-22,Present,8.1
AT00863,EMP0029,2025-01-23,Present,8.7
AT00864,EMP0029,2025-01-24,Present,8.3
AT00865,EMP0029,2025-01-25,Present,8.6
AT00866,EMP0029,2025-01-26,Present,7.3
AT00867,EMP0029,2025-01-27,Present,8.6
AT00868,EMP0029,2025-01-28,Present,7.4
AT00869,EMP0029,2025-01-29,Present,7.9
AT00870,EMP0029,2025-01-30,Present,7.1
AT00871,EMP0030,2025-01-01,Present,8.8
AT00872,EMP0030,2025-01-02,Present,9.0
AT00873,EMP0030,2025-01-03,Present,7.7
AT00874,EMP0030,2025-01-04,Present,8.6
AT00875,EMP0030,2025-01-05,Leave,8.1
AT00876,EMP0030,2025-01-06,Present,7.5
AT00877,EMP0030,2025-01-07,Present,7.0
AT00878,EMP0030,2025-01-08,Present,7.3
AT00879,EMP0030,2025-01-09,Present,8.6
AT00880,EMP0030,2025-01-10,Absent,0.0
AT00881,EMP0030,2025-01-11,Present,7.1
AT00882,EMP0030,2025-01-12,Present,7.3
AT00883,EMP0030,2025-01-13,Present,7.6
AT00884,EMP0030,2025-01-14,Present,7.7
AT00885,EMP0030,2025-01-15,Present,8.1
AT00886,EMP0030,2025-01-16,Present,8.0
AT00887,EMP0030,2025-01-17,Present,7.5
AT00888,EMP0030,2025-01-18,Present,7.9
AT00889,EMP0030,2025-01-19,Present,8.7
AT00890,EMP0030,2025-01-20,Present,8.9
AT00891,EMP0030,2025-01-21,Present,8.7
AT00892,EMP0030,2025-01-22,Present,7.3
AT00893,EMP0030,2025-01-23,Present,8.3
AT00894,EMP0030,2025-01-24,Present,8.7
AT00895,EMP0030,2025-01-25,Present,7.1
AT00896,EMP0030,2025-01-26,Present,8.1
AT00897,EMP0030,2025-01-27,Present,7.1
AT00898,EMP0030,2025-01-28,Present,7.7
AT00899,EMP0030,2025-01-29,Present,7.4
AT00900,EMP0030,2025-01-30,Present,8.5
AT00901,EMP0031,2025-01-01,Present,7.1
AT00902,EMP0031,2025-01-02,Present,8.2
AT00903,EMP0031,2025-01-03,Present,8.5
AT00904,EMP0031,2025-01-04,Present,7.9
AT00905,EMP0031,2025-01-05,Present,8.5
AT00906,EMP0031,2025-01-06,Present,7.6
AT00907,EMP0031,2025-01-07,Present,8.1
AT00908,EMP0031,2025-01-08,Present,8.7
AT00909,EMP0031,2025-01-09,Present,7.9
AT00910,EMP0031,2025-01-10,Present,7.7
AT00911,EMP0031,2025-01-11,Present,7.1
AT00912,EMP0031,2025-01-12,Present,7.7
AT00913,EMP0031,2025-01-13,Leave,8.4
AT00914,EMP0031,2025-01-14,Present,8.3
AT00915,EMP0031,2025-01-15,Present,8.7
AT00916,EMP0031,2025-01-16,Present,7.5
AT00917,EMP0031,2025-01-17,Present,7.8
AT00918,EMP0031,2025-01-18,Present,8.0
AT00919,EMP0031,2025-01-19,Present,7.9
AT00920,EMP0031,2025-01-20,Present,8.3
AT00921,EMP0031,2025-01-21,Present,8.8
AT00922,EMP0031,2025-01-22,Present,7.0
AT00923,EMP0031,2025-01-23,Present,7.2
AT00924,EMP0031,2025-01-24,Present,7.2
AT00925,EMP0031,2025-01-25,Absent,0.0
AT00926,EMP0031,2025-01-26,Present,7.3
AT00927,EMP0031,2025-01-27,Present,8.1
AT00928,EMP0031,2025-01-28,Present,8.6
AT00929,EMP0031,2025-01-29,Present,8.0
AT00930,EMP0031,2025-01-30,Present,7.2
AT00931,EMP0032,2025-01-01,Present,8.8
AT00932,EMP0032,2025-01-02,Present,8.7
AT00933,EMP0032,2025-01-03,Present,8.3
AT00934,EMP0032,2025-01-04,Present,7.3
AT00935,EMP0032,2025-01-05,Present,8.2
AT00936,EMP0032,2025-01-06,Present,7.2
AT00937,EMP0032,2025-01-07,Absent,0.0
AT00938,EMP0032,2025-01-08,Present,8.6
AT00939,EMP0032,2025-01-09,Present,7.2
AT00940,EMP0032,2025-01-10,Present,7.1
AT00941,EMP0032,2025-01-11,Present,8.4
AT00942,EMP0032,2025-01-12,Leave,7.9
AT00943,EMP0032,2025-01-13,Present,7.9
AT00944,EMP0032,2025-01-14,Present,8.7
AT00945,EMP0032,2025-01-15,Present,7.9
AT00946,EMP0032,2025-01-16,Present,8.5
AT00947,EMP0032,2025-01-17,Present,8.6
AT00948,EMP0032,2025-01-18,Present,7.2
AT00949,EMP0032,2025-01-19,WFH,7.0
AT00950,EMP0032,2025-01-20,Present,8.7
AT00951,EMP0032,2025-01-21,Present,7.3
AT00952,EMP0032,2025-01-22,Present,8.4
AT00953,EMP0032,2025-01-23,Present,7.2
AT00954,EMP0032,2025-01-24,Present,8.6
AT00955,EMP0032,2025-01-25,Present,7.3
AT00956,EMP0032,2025-01-26,Present,7.7
AT00957,EMP0032,2025-01-27,Present,7.2
AT00958,EMP0032,2025-01-28,Present,8.2
AT00959,EMP0032,2025-01-29,Present,8.5
AT00960,EMP0032,2025-01-30,Present,7.7
AT00961,EMP0033,2025-01-01,Present,7.1
AT00962,EMP0033,2025-01-02,Present,8.0
AT00963,EMP0033,2025-01-03,Present,8.4
AT00964,EMP0033,2025-01-04,Present,9.0
AT00965,EMP0033,2025-01-05,Present,7.1
AT00966,EMP0033,2025-01-06,Present,7.5
AT00967,EMP0033,2025-01-07,Present,7.6
AT00968,EMP0033,2025-01-08,Present,8.1
AT00969,EMP0033,2025-01-09,Present,7.2
AT00970,EMP0033,2025-01-10,Present,8.8
AT00971,EMP0033,2025-01-11,Present,8.8
AT00972,EMP0033,2025-01-12,Present,7.9
AT00973,EMP0033,2025-01-13,Present,8.0
AT00974,EMP0033,2025-01-14,Present,8.7
AT00975,EMP0033,2025-01-15,Present,8.1
AT00976,EMP0033,2025-01-16,Present,7.8
AT00977,EMP0033,2025-01-17,Present,7.2
AT00978,EMP0033,2025-01-18,Present,8.3
AT00979,EMP0033,2025-01-19,Present,8.4
AT00980,EMP0033,2025-01-20,Present,7.0
AT00981,EMP0033,2025-01-21,Present,7.3
AT00982,EMP0033,2025-01-22,Present,8.1
AT00983,EMP0033,2025-01-23,Present,7.6
AT00984,EMP0033,2025-01-24,Present,7.9
AT00985,EMP0033,2025-01-25,Present,8.3
AT00986,EMP0033,2025-01-26,Present,7.8
AT00987,EMP0033,2025-01-27,Present,8.8
AT00988,EMP0033,2025-01-28,Present,7.4
AT00989,EMP0033,2025-01-29,Present,8.7
AT00990,EMP0033,2025-01-30,Present,7.6
AT00991,EMP0034,2025-01-01,Present,9.0
AT00992,EMP0034,2025-01-02,Present,8.4
AT00993,EMP0034,2025-01-03,Present,7.2
AT00994,EMP0034,2025-01-04,Present,9.0
AT00995,EMP0034,2025-01-05,Present,7.8
AT00996,EMP0034,2025-01-06,Present,9.0
AT00997,EMP0034,2025-01-07,Present,8.2
AT00998,EMP0034,2025-01-08,Absent,0.0
AT00999,EMP0034,2025-01-09,Present,8.7
AT01000,EMP0034,2025-01-10,Present,7.6
AT01001,EMP0034,2025-01-11,Present,7.7
AT01002,EMP0034,2025-01-12,Present,7.6
AT01003,EMP0034,2025-01-13,Present,8.0
AT01004,EMP0034,2025-01-14,Present,7.1
AT01005,EMP0034,2025-01-15,Present,7.6
AT01006,EMP0034,2025-01-16,Present,8.1
AT01007,EMP0034,2025-01-17,Present,7.1
AT01008,EMP0034,2025-01-18,Present,7.9
AT01009,EMP0034,2025-01-19,Present,7.3
AT01010,EMP0034,2025-01-20,WFH,8.4
AT01011,EMP0034,2025-01-21,Present,8.4
AT01012,EMP0034,2025-01-22,Present,7.7
AT01013,EMP0034,2025-01-23,Absent,0.0
AT01014,EMP0034,2025-01-24,Present,8.3
AT01015,EMP0034,2025-01-25,Present,8.2
AT01016,EMP0034,2025-01-26,Present,8.1
AT01017,EMP0034,2025-01-27,Present,7.4
AT01018,EMP0034,2025-01-28,Present,7.1
AT01019,EMP0034,2025-01-29,Absent,0.0
AT01020,EMP0034,2025-01-30,Present,7.2
AT01021,EMP0035,2025-01-01,Present,8.3
AT01022,EMP0035,2025-01-02,Present,8.7
AT01023,EMP0035,2025-01-03,Present,8.6
AT01024,EMP0035,2025-01-04,Present,7.6
AT01025,EMP0035,2025-01-05,Leave,8.2
AT01026,EMP0035,2025-01-06,Present,8.7
AT01027,EMP0035,2025-01-07,Present,7.9
AT01028,EMP0035,2025-01-08,Present,8.2
AT01029,EMP0035,2025-01-09,Present,8.2
AT01030,EMP0035,2025-01-10,Present,8.8
AT01031,EMP0035,2025-01-11,Present,8.4
AT01032,EMP0035,2025-01-12,Present,8.8
AT01033,EMP0035,2025-01-13,Present,8.4
AT01034,EMP0035,2025-01-14,Present,8.5
AT01035,EMP0035,2025-01-15,Present,8.0
AT01036,EMP0035,2025-01-16,Present,8.3
AT01037,EMP0035,2025-01-17,Present,7.1
AT01038,EMP0035,2025-01-18,Present,8.2
AT01039,EMP0035,2025-01-19,Present,7.9
AT01040,EMP0035,2025-01-20,Absent,0.0
AT01041,EMP0035,2025-01-21,Present,7.8
AT01042,EMP0035,2025-01-22,Present,7.1
AT01043,EMP0035,2025-01-23,Present,8.6
AT01044,EMP0035,2025-01-24,Present,8.7
AT01045,EMP0035,2025-01-25,Present,8.9
AT01046,EMP0035,2025-01-26,Present,8.1
AT01047,EMP0035,2025-01-27,WFH,7.3
AT01048,EMP0035,2025-01-28,Present,8.0
AT01049,EMP0035,2025-01-29,Present,8.1
AT01050,EMP0035,2025-01-30,Present,7.7
AT01051,EMP0036,2025-01-01,Present,8.2
AT01052,EMP0036,2025-01-02,Present,8.4
AT01053,EMP0036,2025-01-03,Present,7.8
AT01054,EMP0036,2025-01-04,Present,8.3
AT01055,EMP0036,2025-01-05,Present,8.1
AT01056,EMP0036,2025-01-06,Present,7.5
AT01057,EMP0036,2025-01-07,Absent,0.0
AT01058,EMP0036,2025-01-08,Absent,0.0
AT01059,EMP0036,2025-01-09,Present,7.8
AT01060,EMP0036,2025-01-10,Present,7.5
AT01061,EMP0036,2025-01-11,Present,7.5
AT01062,EMP0036,2025-01-12,Present,7.9
AT01063,EMP0036,2025-01-13,Present,8.7
AT01064,EMP0036,2025-01-14,Present,8.9
AT01065,EMP0036,2025-01-15,Present,8.4
AT01066,EMP0036,2025-01-16,Present,8.7
AT01067,EMP0036,2025-01-17,Present,7.5
AT01068,EMP0036,2025-01-18,WFH,7.7
AT01069,EMP0036,2025-01-19,Present,8.1
AT01070,EMP0036,2025-01-20,Present,7.6
AT01071,EMP0036,2025-01-21,Present,7.4
AT01072,EMP0036,2025-01-22,Present,7.9
AT01073,EMP0036,2025-01-23,Present,7.4
AT01074,EMP0036,2025-01-24,Present,8.0
AT01075,EMP0036,2025-01-25,WFH,7.7
AT01076,EMP0036,2025-01-26,Present,8.6
AT01077,EMP0036,2025-01-27,Present,7.4
AT01078,EMP0036,2025-01-28,Present,7.5
AT01079,EMP0036,2025-01-29,Present,7.3
AT01080,EMP0036,2025-01-30,Present,7.8
AT01081,EMP0037,2025-01-01,Present,7.0
AT01082,EMP0037,2025-01-02,Present,7.7
AT01083,EMP0037,2025-01-03,Present,8.3
AT01084,EMP0037,2025-01-04,Absent,0.0
AT01085,EMP0037,2025-01-05,Present,8.4
AT01086,EMP0037,2025-01-06,Present,8.1
AT01087,EMP0037,2025-01-07,Present,7.2
AT01088,EMP0037,2025-01-08,Present,7.0
AT01089,EMP0037,2025-01-09,WFH,7.1
AT01090,EMP0037,2025-01-10,Leave,8.1
AT01091,EMP0037,2025-01-11,Present,8.8
AT01092,EMP0037,2025-01-12,Present,8.4
AT01093,EMP0037,2025-01-13,Present,7.6
AT01094,EMP0037,2025-01-14,Absent,0.0
AT01095,EMP0037,2025-01-15,Present,7.9
AT01096,EMP0037,2025-01-16,Present,7.3
AT01097,EMP0037,2025-01-17,WFH,7.7
AT01098,EMP0037,2025-01-18,Leave,7.6
AT01099,EMP0037,2025-01-19,Present,7.7
AT01100,EMP0037,2025-01-20,Leave,7.4
AT01101,EMP0037,2025-01-21,Present,7.4
AT01102,EMP0037,2025-01-22,Present,7.2
AT01103,EMP0037,2025-01-23,Present,7.6
AT01104,EMP0037,2025-01-24,Present,7.3
AT01105,EMP0037,2025-01-25,Present,8.5
AT01106,EMP0037,2025-01-26,Present,8.6
AT01107,EMP0037,2025-01-27,Present,7.7
AT01108,EMP0037,2025-01-28,Present,9.0
AT01109,EMP0037,2025-01-29,Present,8.8
AT01110,EMP0037,2025-01-30,Absent,0.0
